"Country","ISO3","Specie","Breed/Most common name","Language","Description","Transboundary name","Other name"
"Argentina","ARG","Goat","Criolla de Córdoba","sp.","","",""
"Argentina","ARG","Goat","Criolla de los llanos","sp.","","","La Rioja"
"Argentina","ARG","Goat","Criolla del Sur de Mendoza","sp","","","Criolla Mendocina"
"Argentina","ARG","Goat","Pardo Alpina","sp.","","Alpine",""
"Argentina","ARG","Goat","Saanen","","","Saanen",""
"Argentina","ARG","Goat","Toggenburg","","","Toggenburg",""
"Argentina","ARG","Guanaco","Guanaco","Español","","","Argentinian Guanaco"
"Argentina","ARG","Horse","American Trotter","en","It is registered as a breed in the year 1907.","American Trotter",""
"Argentina","ARG","Horse","Appaloosa","en","They came to America accompanying the explorers of the New World. Many of the horses that survived the journey escaped, were lost or stolen by native people, captivated by the pattern of their painted coat. By the end of the 18th century, the vast majority of the American Indian tribes of the Pacific Northwest already had experience working with horses. However, a tribe native to the states of Oregon and Washington, the Nez Perce, stood out as expert riders and breeders of these horses, carrying out a breeding selection choosing strong, docile and resistant horses.","Appaloosa",""
"Argentina","ARG","Horse","Crioulo","sp.","","Argentine Criollo","Argentine Criollo, Argentine Landrace"
"Argentina","ARG","Horse","Falabella Pony","eng.","","Falabella Pony","Miniature Horse, Toy Horse, Argentine Dwarf"
"Argentina","ARG","Llama","Argentinian Llama","eng.","","",""
"Argentina","ARG","Pig","Berkshire","en","","Berkshire",""
"Argentina","ARG","Pig","Cerdo Criollo Costero","Español","","",""
"Argentina","ARG","Pig","Chester White","en","Registered as a breed in 1908 by the breeders' association","Chester White",""
"Argentina","ARG","Pig","Duroc Jersey","en","","Duroc",""
"Argentina","ARG","Pig","Hampshire","en","Registered in 1920 as a breed by the breeders' association","Hampshire",""
"Argentina","ARG","Pig","Landrace","en","","Landrace",""
"Argentina","ARG","Pig","Large Black","en","Registered as a breed in 1908 by the breeders' association","Large Black",""
"Argentina","ARG","Pig","Middle White","en","Registered as a breed in 1908 by the breeders' association","Middle White",""
"Argentina","ARG","Pig","Montana","en","","",""
"Argentina","ARG","Pig","Pietrain","en","Registered in the breed registry as a breeders' association in 1963","Pietrain",""
"Argentina","ARG","Pig","Poland China","en","","Poland China",""
"Argentina","ARG","Pig","Sppoted Poland","en","Registered as a breed in 1908 by the breeders' association","Spotted",""
"Argentina","ARG","Pig","Wessex Saddleback","en","Registered as a breed in 1966 by the breeders' association","Wessex Saddleback",""
"Argentina","ARG","Pig","Yorkshire","en","Registered as a breed in 1907 by the breeders' association","Yorkshire",""
"Argentina","ARG","Sheep","Border Leicester","en","","Border Leicester",""
"Argentina","ARG","Sheep","Corino","sp.","","",""
"Argentina","ARG","Sheep","Cormo Argentino","sp.","","","Argentine Cormo"
"Argentina","ARG","Sheep","Corriedale","eng.","","Corriedale",""
"Argentina","ARG","Sheep","Dorper","en","","Dorper",""
"Argentina","ARG","Sheep","Dorset","eng.","","Dorset Horn",""
"Argentina","ARG","Sheep","Frisona","","","Friesian Milk",""
"Argentina","ARG","Sheep","Hampshire Down","eng.","","Hampshire Down",""
"Argentina","ARG","Sheep","Ideal","","","Polwarth",""
"Argentina","ARG","Sheep","Karakul","es","","Karakul",""
"Argentina","ARG","Sheep","Linca","Español","Patagonia is the main wool production zone in Argentina, concentrating in it the largest national sheep stock (SENASA 2012). This production is based on the Merino breed , which has an almost exclusive role in the region. However, before the first introductions to the country of Merino specimens, the sheep that inhabited the region were used as a source of shelter, food and barter by the local native peoples, which were traded with all kinds of products to and from Chile (Porcel de Peralta, 1965; Palermo, 1998; Mandrini, 1998; Bandieri, 2005). In the nineteenth century and after the independence of the Viceroyalty of the Río de la Plata from the Spanish crown, the commercial obstacles existing until now were released, so that agricultural production suffered a great boom, favoring national wool production and imports. of fine wool animals, both coveted by the international market (Giberti, 1961). This, added to the conquest of lands previously inhabited by the native peoples, and the encouragement by the government to populate Patagonia, promotes the peak of sheep production, unleashing a process known as “Merinization”. In this way, the Merino breed was imposing itself, gradually absorbing the pre-existing sheep populations (Arrazcaeta, 1998; Coronato, 2010). Today the Merino breed has an almost exclusive role in the agricultural production of the region, while the Corriedale makes up the production systems of the province of Santa Cruz and Tierra del Fuego, leaving only remnants of the first sheep populations that inhabited it. However, based on work carried out together with artisans from the region, it has been possible to identify that the type of wool most suitable for the development of traditional crafts on the Mapuche loom differs from that demanded by the industry. It comes from ""Creole"" animals regionally known as ""Linca"". The current ""Linca"" population presents scattered and reduced flocks, noting difficulties in the replacement of females and particularly of breeding males.","",""
"Argentina","ARG","Sheep","Lincoln","eng.","","Lincoln Longwool",""
"Argentina","ARG","Sheep","Manchega","sp.","","Manchega",""
"Argentina","ARG","Sheep","Merino","","","Merino",""
"Argentina","ARG","Sheep","Oveja Criolla del Oeste Formoseño","Español","","",""
"Argentina","ARG","Sheep","Pampinta","sp.","","",""
"Argentina","ARG","Sheep","Romney Marsh","eng.","","Romney",""
"Argentina","ARG","Sheep","Scottish Blackface","eng.","","Scottish Blackface",""
"Argentina","ARG","Sheep","South Down","eng.","","South Down",""
"Argentina","ARG","Sheep","Suffolk","eng.","","Suffolk",""
"Argentina","ARG","Sheep","Texel","dutch","","Texel",""
"Argentina","ARG","Vicuña","Argentinian Vicuña","eng.","","","Vicuña"
"Armenia","ARM","Ass","Armyanskaya","ru.","","","Armenian"
"Armenia","ARM","Cattle","Black and White","","","Holstein (black and white)",""
"Armenia","ARM","Cattle","Grey Caucasian","","","",""
"Armenia","ARM","Cattle","Holstein","","","Holstein (black and white)",""
"Armenia","ARM","Cattle","Jersey","","","Jersey",""
"Armenia","ARM","Cattle","Knar","","","",""
"Armenia","ARM","Cattle","Lorii","","","",""
"Armenia","ARM","Cattle","Schwitz","","","Brown Swiss","Swiss"
"Armenia","ARM","Cattle","Small Caucasian","","","Greater Caucasus",""
"Armenia","ARM","Chicken","High-Line Brown","","","Commercial strain, layer, Hy-Line Brown",""
"Armenia","ARM","Chicken","Lohman Brown","eng.","","Commercial strain, layer, Lohmann Brown",""
"Armenia","ARM","Chicken","Yerevanian","","","",""
"Armenia","ARM","Goat","Alpine","","","Alpine",""
"Armenia","ARM","Goat","Azerbaidzhanskaya","ru.","","Azerbaijan","Long-Haired Caucasian, South Caucasian, Transcaucasian, Azerbaijan"
"Armenia","ARM","Goat","Tokenburg","","","Toggenburg",""
"Armenia","ARM","Goat","Zanen","","","Saanen",""
"Armenia","ARM","Pig","Armenian meat","","","",""
"Armenia","ARM","Pig","Big White","","","Large White",""
"Armenia","ARM","Pig","Duroc","eng.","","Duroc",""
"Armenia","ARM","Pig","Forest Mountain","eng.","","","New Lesogor, Novaya Lesogornaya, Lesogornaya Porodnaya Gruppa, Forest Mountain"
"Armenia","ARM","Pig","Landras","","","Landrace",""
"Armenia","ARM","Pig","Ukrainian","","","Ukrainian",""
"Armenia","ARM","Pig","Welsh","","","Welsh","Exotic"
"Armenia","ARM","Rabbit","Armenian Marder","","","",""
"Armenia","ARM","Rabbit","Butterfly","eng.","","Butterfly",""
"Armenia","ARM","Rabbit","Californian","eng.","","California",""
"Armenia","ARM","Rabbit","New Zealand","eng.","","New Zealand",""
"Armenia","ARM","Rabbit","Shinshilla","","","Chinchilla",""
"Armenia","ARM","Rabbit","Vienna","eng.","","Wiener",""
"Armenia","ARM","Sheep","Armenian Red","eng.","","",""
"Armenia","ARM","Sheep","Armenian Semi-Coarse Wool","eng.","","","Armyanskaya Polugrubosherstnaya"
"Armenia","ARM","Sheep","Armenian Semi-Fine Wool","","","","Aragatsskaya, Armenian Semifinewooled Fat-Tailed Breed Group (obsulete synonym), Aragats"
"Armenia","ARM","Sheep","Balbas","","","Balbas","Balbasskaya"
"Armenia","ARM","Sheep","Bozagh","","","Bozakh","Bozakhskaya, Bozakh"
"Armenia","ARM","Sheep","Erik","ru.","","",""
"Armenia","ARM","Sheep","Karabakh","","","Karabakh",""
"Armenia","ARM","Sheep","Krasnyi Samukh","ru.","","Red Sheep","Oriental Mouflon, Red Sheep"
"Armenia","ARM","Sheep","Kyas'ma","ru.","","","Kesme, Kyasma"
"Armenia","ARM","Sheep","Martuninskaya","ru.","","","Martunin"
"Armenia","ARM","Sheep","Mazegh","","","Mazekh","Gyzyl-Gojun, Rough-wool sheep, Mazekh"
"Antigua and Barbuda","ATG","Cattle","Holstein","eng.","","Holstein (black and white)",""
"Antigua and Barbuda","ATG","Cattle","Limousine","","","Limousin",""
"Antigua and Barbuda","ATG","Cattle","Puerto Rican","eng.","","Puerto Rican",""
"Antigua and Barbuda","ATG","Cattle","Red Poll","eng.","","Red Poll",""
"Antigua and Barbuda","ATG","Cattle","Simmental","eng.","","Simmental",""
"Antigua and Barbuda","ATG","Chicken","Brown Layer-Hi-Sex","eng.","","Commercial strain, layer, Euribrid Hisex Brown",""
"Antigua and Barbuda","ATG","Chicken","Leghorn Layers","eng.","","Commercial strain, layer, Leghorn",""
"Antigua and Barbuda","ATG","Chicken","Plymouth Rock","eng.","","Plymouth Rock",""
"Antigua and Barbuda","ATG","Chicken","Rhode Island Red","eng.","","Rhode Island Red",""
"Antigua and Barbuda","ATG","Deer","Wild Deer","eng.","","",""
"Antigua and Barbuda","ATG","Duck (domestic)","Antigua & Barbuda Duck","eng.","","",""
"Antigua and Barbuda","ATG","Duck (domestic)","Pekin","eng.","","Pekin",""
"Antigua and Barbuda","ATG","Duck (domestic)","Pond Duck","eng.","","",""
"Antigua and Barbuda","ATG","Duck (domestic)","West Indian","eng.","","",""
"Antigua and Barbuda","ATG","Goat","Alpine","eng.","","Alpine",""
"Antigua and Barbuda","ATG","Goat","Boer","","","Boer",""
"Antigua and Barbuda","ATG","Goat","Creole","sp.","","Creole","West Indian"
"Antigua and Barbuda","ATG","Goat","Nubian","eng.","","Anglo-Nubian",""
"Antigua and Barbuda","ATG","Goat","Sannen","eng.","","Saanen",""
"Antigua and Barbuda","ATG","Goat","Toggenburg","","","Toggenburg",""
"Antigua and Barbuda","ATG","Goose (domestic)","African Goose","eng.","","African Goose",""
"Antigua and Barbuda","ATG","Goose (domestic)","White Chinese","eng.","","White Chinese",""
"Antigua and Barbuda","ATG","Goose (domestic)","White Emden","eng.","","White Emden",""
"Antigua and Barbuda","ATG","Guinea fowl","Pearl Guinea Fowl","eng.","","Pearl Guineafowl",""
"Antigua and Barbuda","ATG","Guinea fowl","Purple Guinea Fowl","eng.","","Purple Guineafowl",""
"Antigua and Barbuda","ATG","Muscovy duck","Muscovy Duck","eng.","","Muscovy",""
"Antigua and Barbuda","ATG","Peacock","Indian Peacock","eng.","","",""
"Antigua and Barbuda","ATG","Pig","Duroc","eng.","","Duroc",""
"Antigua and Barbuda","ATG","Pig","Hampshire","eng.","","Hampshire",""
"Antigua and Barbuda","ATG","Pig","Landrace","eng.","","Landrace",""
"Antigua and Barbuda","ATG","Pig","Large Black","eng.","","Large Black",""
"Antigua and Barbuda","ATG","Pig","Large White","eng.","","Large White",""
"Antigua and Barbuda","ATG","Pig","Wild pig","eng.","","Sus scrofa",""
"Antigua and Barbuda","ATG","Pig","Yorkshire","eng.","","Large White",""
"Antigua and Barbuda","ATG","Pigeon","Antigua & Barbuda Pigeon","eng.","","",""
"Antigua and Barbuda","ATG","Rabbit","California","eng.","","California",""
"Antigua and Barbuda","ATG","Rabbit","Chinchilla","","","Chinchilla",""
"Antigua and Barbuda","ATG","Rabbit","Dutch","eng.","","Dutch",""
"Antigua and Barbuda","ATG","Rabbit","English","eng.","","",""
"Antigua and Barbuda","ATG","Rabbit","New Zealand Red","eng.","","New Zealand Red",""
"Antigua and Barbuda","ATG","Rabbit","New Zealand White","eng.","","New Zealand White",""
"Antigua and Barbuda","ATG","Sheep","Barbados Black Belly","eng.","","Barbados Black Belly",""
